CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,EstimatedSalary,Approved
556,Amritsar,Male,30,7,154872.08,2,1,32044.64,0
749,Amritsar,Female,28,10,0,2,1,132734.87,0
702,Delhi,Male,50,4,116121.67,1,1,61602.42,0
555,Mumbai,Male,53,10,107104.5,1,1,41304.44,1
587,Amritsar,Male,31,9,71026.77,1,1,57962.41,0
639,Amritsar,Male,60,4,0,1,1,42862.82,0
643,Amritsar,Male,51,2,0,2,1,152992.04,0
600,Amritsar,Female,54,3,0,2,1,91193.65,0
651,Amritsar,Male,48,2,0,2,1,130132.41,0
666,Amritsar,Female,24,7,0,2,0,88751.45,0
520,Amritsar,Female,47,10,145644.05,1,0,104118.93,0
650,Delhi,Female,48,9,129667.77,1,0,42028.16,0
564,Mumbai,Male,38,9,109341.87,1,1,75632.78,0
586,Amritsar,Male,42,3,0,2,1,53710.23,0
617,Amritsar,Female,46,10,0,2,0,13066.3,0
712,Delhi,Female,47,9,0,2,1,152417.97,0
654,Amritsar,Male,43,7,87485.67,1,1,3299.01,0
605,Amritsar,Male,53,1,0,2,1,198091.81,0
491,Amritsar,Female,24,1,53369.13,1,1,103934.12,0
707,Amritsar,Female,20,7,0,2,1,70403.65,0
638,Delhi,Male,37,4,146679.77,1,1,102179.86,0
683,Amritsar,Male,37,9,112499.42,2,1,30375.18,0
815,Delhi,Female,56,3,48387,1,1,184796.84,0
645,Delhi,Male,39,6,68079.8,1,0,166264.89,0
645,Mumbai,Male,42,8,160133.88,1,0,88391.97,0
683,Amritsar,Male,58,10,66190.33,1,1,115186.97,0
705,Amritsar,Female,28,8,0,2,1,13935.53,1
647,Amritsar,Male,20,10,123761.68,1,1,83910.4,0
786,Mumbai,Female,21,3,122325.58,1,0,34712.34,1
534,Amritsar,Male,51,5,0,2,1,13871.34,0
602,Delhi,Female,24,2,138912.17,1,1,139494.75,0
695,Amritsar,Female,20,6,0,2,0,140724.64,0
553,Mumbai,Female,23,1,128524.19,2,1,20682.46,0
516,Delhi,Female,35,9,0,2,1,124202.26,0
655,Amritsar,Female,58,2,0,2,1,159638.77,0
849,Mumbai,Female,29,2,132934.89,1,1,171056.65,1
520,Mumbai,Male,32,8,150805.17,3,0,25333.03,1
568,Delhi,Female,27,10,0,2,1,29372.62,0
695,Delhi,Male,35,6,0,3,0,38533.79,0
807,Delhi,Female,57,8,165969.26,3,1,156122.13,1
642,Mumbai,Female,39,7,124495.98,3,1,57904.22,1
703,Mumbai,Male,24,1,141559.5,1,1,31257.1,1
556,Amritsar,Male,24,5,114756.14,1,1,193214.05,0
585,Amritsar,Female,24,10,0,2,1,137757.69,0
587,Mumbai,Female,50,8,155393.98,2,1,13308.2,1
524,Delhi,Female,55,8,0,1,1,132861.9,1
556,Mumbai,Female,22,6,128663.81,2,1,125083.29,0
504,Delhi,Male,42,5,113522.64,1,1,12405.2,0
731,Delhi,Female,21,3,0,2,1,37697.29,0
651,Amritsar,Male,46,6,0,2,1,105599.65,0
675,Delhi,Female,30,1,79035.95,1,1,142783.98,1
657,Delhi,Female,40,6,0,3,0,168412.07,1
686,Mumbai,Male,50,10,141918.09,2,0,184036.47,0
690,Amritsar,Female,46,10,107944.33,2,0,48478.47,0
567,Amritsar,Male,55,5,0,2,0,3896.08,0
557,Mumbai,Male,30,6,120043.13,1,1,132370.75,1
446,Delhi,Female,39,8,125191.69,1,1,128260.86,1
850,Amritsar,Male,20,10,96399.31,2,1,106534.15,0
637,Amritsar,Male,22,10,0,2,0,102515.42,0
499,Amritsar,Male,32,9,76961.6,2,1,83643.87,0
622,Mumbai,Female,24,8,98675.74,1,1,138906.85,1
684,Mumbai,Male,30,9,126817.13,2,1,29995.83,1
612,Amritsar,Male,57,10,121394.42,1,1,164081.42,0
813,Mumbai,Female,34,7,106059.4,1,0,187976.88,1
850,Mumbai,Male,32,7,112755.34,2,0,158171.36,0
795,Delhi,Male,38,4,0,2,0,155711.64,0
628,Delhi,Female,47,10,0,3,1,85890.75,1
565,Mumbai,Female,40,9,145400.69,2,1,83844.79,0
601,Amritsar,Male,41,5,72647.64,1,1,41777.9,1
802,Delhi,Male,44,2,0,2,1,81908.09,0
614,Mumbai,Female,47,2,96340.81,2,1,139377.24,1
434,Delhi,Male,28,2,0,1,0,73562.05,1
522,Mumbai,Male,36,10,124450.36,2,1,165786.1,0
550,Mumbai,Male,40,9,113877.23,2,1,174921.91,0
599,Delhi,Male,22,7,0,2,1,120790.02,0
493,Amritsar,Female,46,10,148667.81,2,1,56092.51,0
755,Amritsar,Male,56,7,0,2,1,158816.03,0
605,Amritsar,Female,21,5,111065.93,2,0,125660.99,0
708,Amritsar,Male,39,3,0,1,1,128400.62,0
699,Amritsar,Male,40,1,158697.61,1,1,107181.22,0
763,Amritsar,Female,47,6,0,1,1,77203.72,1
743,Delhi,Male,46,1,0,2,1,129740.11,0
660,Amritsar,Female,38,3,90044.32,2,0,187604.97,1
619,Mumbai,Male,28,1,84651.79,1,1,184754.26,0
739,Mumbai,Male,28,2,102128.27,1,1,63981.37,1
769,Mumbai,Male,50,9,148846.39,1,1,192831.67,1
692,Amritsar,Male,44,1,154953.94,1,1,70849.47,0
560,Amritsar,Female,23,3,108883.29,1,1,27914.95,0
607,Amritsar,Female,42,8,112070.86,3,1,173568.3,1
630,Mumbai,Male,38,9,131354.39,1,0,9324.31,1
767,Mumbai,Female,46,1,132746.2,2,1,26628.88,1
543,Amritsar,Female,24,2,0,2,0,145601.8,0
776,Amritsar,Male,50,3,125211.55,2,1,144496.07,0
535,Delhi,Male,50,8,0,2,1,11779.98,1
549,Mumbai,Male,57,10,139422.37,1,0,83983.39,1
844,Amritsar,Female,49,4,0,2,0,123318.37,0
586,Mumbai,Female,48,10,157099.47,2,1,65481.86,0
583,Amritsar,Male,39,4,0,2,1,47728,0
701,Delhi,Male,32,1,83600.24,1,0,59195.05,0
726,Amritsar,Male,44,10,0,1,0,98060.51,0
829,Mumbai,Male,46,6,81795.74,2,1,90106.94,0
749,Delhi,Male,47,3,129378.32,1,1,13549.34,0
743,Amritsar,Female,27,5,0,1,1,113436.08,0
619,Delhi,Female,53,5,0,2,1,42442.21,0
699,Amritsar,Male,38,1,99339,1,1,68297.61,1
749,Delhi,Male,37,2,0,2,0,80134.65,0
600,Mumbai,Female,39,9,74430.1,2,1,96051.1,0
760,Delhi,Male,47,6,91241.85,1,0,80682.35,0
528,Mumbai,Male,34,8,99092.45,1,0,111149.98,0
630,Amritsar,Female,42,6,0,2,1,182612.38,0
683,Mumbai,Female,59,7,100062.16,2,1,109201.43,0
677,Mumbai,Female,43,1,98723.67,1,0,151146.67,0
669,Delhi,Male,55,4,0,1,1,93901.61,0
693,Amritsar,Male,48,9,128760.32,1,1,36342.79,0
612,Delhi,Female,24,8,144772.69,1,0,98302.57,1
719,Delhi,Male,30,5,0,1,0,84972.9,1
702,Amritsar,Male,27,6,71281.29,1,1,108747.12,1
755,Amritsar,Male,33,10,117035.89,1,1,21862.19,0
514,Amritsar,Male,43,9,0,2,0,121551.93,0
753,Amritsar,Female,28,7,3768.69,2,1,177065.24,1
548,Mumbai,Female,57,8,108913.84,2,1,140460.01,0
850,Mumbai,Male,57,7,101100.22,2,1,35337.31,0
612,Amritsar,Female,33,9,110615.47,1,1,193502.93,0
628,Mumbai,Male,26,1,152143.89,1,1,32174.03,0
479,Amritsar,Male,43,9,121797.09,1,0,5811.9,1
724,Amritsar,Female,22,1,109798.25,1,0,149593.61,0
512,Mumbai,Male,56,6,122403.24,1,0,37439.9,1
638,Amritsar,Female,30,5,145860.98,1,1,142763.51,1
834,Delhi,Male,37,2,0,2,0,45038.74,0
781,Amritsar,Male,59,5,0,2,0,172097.4,0
707,Mumbai,Female,22,8,105086.74,1,1,180344.69,1
670,Amritsar,Male,33,6,114991.45,1,1,37392.56,0
663,Delhi,Female,38,4,96769.04,1,1,36864.05,0
624,Amritsar,Female,59,9,0,2,0,132418.59,0
598,Amritsar,Female,47,8,0,2,0,60894.26,0
619,Mumbai,Male,44,2,132725.1,1,1,143913.33,0
792,Amritsar,Female,34,6,0,2,1,172240.27,0
683,Amritsar,Female,49,1,0,2,1,86619.77,0
691,Amritsar,Female,36,2,0,2,1,164074.89,0
765,Delhi,Female,21,7,84557.82,1,1,69039.43,0
508,Amritsar,Male,28,6,93817.41,2,1,132468.76,1
637,Amritsar,Female,42,3,113913.53,1,0,65316.5,0
667,Mumbai,Female,59,4,140406.68,2,0,57164.19,0
575,Delhi,Female,39,6,105229.34,1,1,34397.08,0
744,Delhi,Female,42,3,0,3,1,177431.59,1
567,Amritsar,Female,53,6,137891.35,1,1,142009.46,1
502,Amritsar,Female,42,2,0,2,1,80618.47,0
609,Amritsar,Female,34,1,0,2,1,124218.27,0
715,Amritsar,Male,46,10,165252.52,1,1,85286.3,0
541,Amritsar,Male,46,3,0,2,0,40889.14,0
850,Amritsar,Female,29,4,0,2,1,107236.87,0
595,Delhi,Male,31,5,0,2,1,168085.97,0
650,Mumbai,Female,30,1,122034.4,3,0,146663.43,1
625,Amritsar,Female,45,10,0,1,1,4791.8,0
817,Amritsar,Male,31,5,118962.58,1,1,120819.58,0
526,Delhi,Male,57,3,0,1,1,114539.67,1
850,Amritsar,Female,22,8,71379.53,2,1,154000.99,0
598,Amritsar,Female,47,4,171178.25,1,1,137980.58,1
613,Amritsar,Male,34,10,131307.11,1,0,83343.73,0
709,Delhi,Male,23,8,0,2,1,82195.15,0
678,Delhi,Female,20,9,87099.85,2,1,149550.95,0
720,Amritsar,Male,53,9,183135.39,2,1,197688.5,0
662,Amritsar,Male,45,9,0,2,0,72929.96,0
525,Amritsar,Male,37,6,0,3,1,171045.35,1
662,Amritsar,Male,35,3,0,2,0,27731.05,0
770,Amritsar,Female,37,5,0,2,1,126131.9,0
721,Delhi,Female,33,6,72535.45,1,1,103931.49,0
633,Mumbai,Male,50,7,128137.42,2,1,147635.33,1
701,Amritsar,Male,21,9,0,2,0,61961.57,0
556,Mumbai,Male,53,10,115915.53,2,0,125435.47,1
639,Amritsar,Male,41,8,0,2,0,42240.54,0
632,Amritsar,Male,50,10,0,2,0,57942.88,0
456,Amritsar,Male,21,2,107000.49,1,1,153419.62,0
729,Delhi,Female,49,8,0,2,1,189727.12,0
632,Amritsar,Female,30,1,0,2,0,165385.55,0
433,Delhi,Male,23,1,152806.74,1,1,19687.99,0
802,Amritsar,Female,27,4,92887.06,1,1,39473.63,1
670,Amritsar,Male,32,10,0,2,1,144723.38,0
738,Mumbai,Female,58,1,114940.67,2,1,194895.57,1
706,Mumbai,Male,50,10,140641.26,2,1,77271.91,0
592,Mumbai,Female,29,5,71816.74,2,1,105096.82,1
522,Amritsar,Female,27,9,0,2,0,176780.39,0
746,Amritsar,Male,52,2,165282.42,1,1,153786.46,1
651,Delhi,Male,33,1,143145.87,2,1,43612.06,0
494,Amritsar,Male,35,3,114731.76,2,0,79479.74,0
753,Mumbai,Female,20,5,113909.69,3,1,92320.37,1
671,Mumbai,Male,27,2,116695.27,1,0,193201.86,0
696,Amritsar,Male,24,8,0,1,0,126353.13,1
577,Delhi,Male,50,1,0,2,1,135008.92,0
587,Amritsar,Male,55,6,0,2,0,17135.6,0
712,Mumbai,Male,59,10,93978.96,2,1,60651.77,0
498,Mumbai,Male,28,9,121968.11,2,0,188343.05,0
660,Amritsar,Male,59,9,97324.91,1,1,23291.83,0
678,Delhi,Male,49,5,0,2,1,64443.75,0
530,Amritsar,Male,60,6,0,2,1,287.99,0
559,Amritsar,Female,52,4,0,2,0,137961.41,0
624,Amritsar,Male,20,9,145155.37,1,1,72169.95,1
592,Amritsar,Male,25,6,137222.77,1,0,39608.58,0
767,Amritsar,Male,41,7,0,2,0,175458.21,0
653,Mumbai,Female,29,2,114268.22,2,1,89524.83,0
678,Delhi,Male,24,5,0,2,1,13221.25,0
586,Delhi,Female,35,7,0,1,1,102889.34,0
550,Amritsar,Female,47,5,150490.32,1,0,166468.21,1
643,Mumbai,Male,37,5,160858.13,2,1,27149.27,0
612,Delhi,Male,41,7,170288.38,1,1,59601.15,0
674,Mumbai,Female,39,3,111568.01,1,0,22026.18,0
657,Delhi,Male,34,7,83889.03,1,1,153059.62,0
724,Mumbai,Female,45,1,171982.95,2,0,167313.07,0
500,Amritsar,Female,57,9,0,2,1,12833.96,0
688,Amritsar,Male,54,4,137624.4,2,1,197582.79,0
599,Amritsar,Male,57,6,121159.65,1,0,4033.39,1
631,Amritsar,Male,26,10,0,2,0,125877.22,0
634,Delhi,Male,31,9,0,2,1,176913.42,0
545,Amritsar,Male,42,4,91184.01,1,1,105476.65,0
644,Delhi,Male,21,5,0,2,1,59172.42,0
690,Mumbai,Female,45,9,144027.8,1,1,108731.02,1
711,Amritsar,Female,38,4,0,2,1,175310.38,0
712,Amritsar,Female,26,8,140170.61,1,1,38170.04,0
627,Amritsar,Male,59,2,62092.9,1,1,105887.04,0
694,Delhi,Male,55,4,0,1,1,95625.03,0
534,Delhi,Male,33,2,0,2,0,9541.15,0
603,Amritsar,Male,34,10,0,1,0,148516.79,0
808,Amritsar,Female,52,4,103516.87,1,1,113907.8,0
723,Delhi,Male,45,6,0,3,1,164647.72,1
585,Amritsar,Female,32,2,0,2,1,98621.04,1
706,Amritsar,Male,28,8,0,2,1,37479.97,0
671,Amritsar,Female,44,6,0,2,1,15846.42,0
597,Delhi,Male,60,9,85162.26,1,0,5104.08,1
646,Amritsar,Female,27,6,143061.88,1,1,61937.6,0
801,Delhi,Female,25,5,0,2,1,170008.74,0
731,Delhi,Female,25,7,137388.01,2,1,165000.68,0
620,Mumbai,Female,36,9,137712.01,1,1,76197.05,0
484,Mumbai,Male,36,7,106901.42,2,0,118045.98,0
647,Delhi,Male,57,2,105603.21,2,1,157360.9,0
688,Mumbai,Female,57,7,150679.71,2,0,196226.38,0
680,Mumbai,Male,43,6,108300.27,2,0,44384.57,1
689,Amritsar,Female,40,4,52016.08,2,1,72993.65,0
513,Mumbai,Male,51,5,60515.13,1,0,124571.09,0
553,Mumbai,Male,42,8,158584.28,2,1,43640.16,0
689,Mumbai,Male,34,1,118812.5,2,0,31121.42,0
517,Delhi,Male,51,1,0,1,1,22372.78,0
731,Amritsar,Male,46,10,0,2,1,170338.35,0
687,Mumbai,Female,32,8,91219.29,1,0,158845.49,1
507,Delhi,Male,45,8,0,2,1,67926.18,0
468,Amritsar,Female,31,4,76318.64,1,1,194783.12,0
682,Delhi,Female,38,7,0,1,1,176036.01,0
603,Amritsar,Female,28,1,0,1,1,198826.03,1
522,Mumbai,Male,53,8,111432.13,1,1,168683.57,0
629,Delhi,Male,30,8,150148.51,1,0,6936.27,0
729,Amritsar,Female,37,8,38550.06,1,0,179230.23,0
574,Amritsar,Female,60,10,119013.86,1,1,103421.91,0
677,Mumbai,Female,25,8,111213.64,2,1,147578.26,0
627,Mumbai,Male,45,4,71097.23,1,1,130504.49,0
788,Delhi,Male,23,3,109632.85,1,1,16149.13,0
697,Amritsar,Male,38,6,148368.02,1,0,118862.08,1
578,Amritsar,Male,45,7,148600.91,1,1,143397.14,1
519,Amritsar,Male,57,3,71083.98,1,1,137959,0
632,Amritsar,Female,22,2,139625.34,1,1,93702.96,1
679,Amritsar,Female,54,7,0,1,0,172939.3,1
699,Amritsar,Male,31,8,0,1,1,108162.13,0
615,Amritsar,Male,56,5,81564.1,2,0,35896.09,0
622,Delhi,Male,60,9,0,2,1,104852.6,0
755,Amritsar,Female,23,10,124540.28,1,0,188850.89,0
767,Amritsar,Female,57,1,133616.39,1,1,28615.8,0
752,Mumbai,Female,30,6,101648.5,2,1,172001.44,0
633,Amritsar,Female,38,8,124281.84,1,1,60116.57,0
717,Amritsar,Female,23,10,0,2,1,170528.63,0
585,Delhi,Male,40,10,0,2,0,189683.7,0
751,Amritsar,Female,60,3,183613.66,2,0,49734.94,0
754,Mumbai,Male,40,9,136186.44,1,1,121529.59,1
495,Amritsar,Male,53,2,137682.68,1,1,71071.47,0
650,Amritsar,Male,33,4,106005.54,1,0,142995.32,0
529,Amritsar,Female,22,10,152310.55,1,1,13054.25,0
585,Amritsar,Female,39,4,0,2,1,89402.54,0
668,Delhi,Male,50,7,134446.04,1,0,111241.37,0
591,Amritsar,Female,51,1,142289.28,1,0,119638.85,0
731,Amritsar,Male,26,9,0,2,1,151581.79,0
754,Amritsar,Female,57,7,0,1,1,73881.68,1
650,Mumbai,Female,40,4,149003.76,2,1,176902.83,0
588,Mumbai,Male,51,6,131341.46,2,0,7034.94,0
712,Delhi,Female,30,4,77919.78,1,1,122547.58,0
691,Amritsar,Female,34,4,0,2,0,161559.12,0
771,Amritsar,Female,30,6,108309,4,1,137510.41,1
678,Delhi,Female,52,7,0,1,0,185366.56,0
719,Delhi,Female,50,1,0,2,1,182224.14,0
610,Mumbai,Male,54,1,115462.02,1,0,42581.04,0
722,Delhi,Male,23,6,0,2,1,31921.95,0
758,Mumbai,Female,40,9,122739.1,1,1,102460.84,1
709,Amritsar,Female,27,2,0,2,0,109681.29,0
634,Mumbai,Female,32,8,113781.5,2,1,106345.05,1
678,Delhi,Female,26,6,0,2,1,102472.9,0
633,Amritsar,Male,54,7,0,2,1,36249.76,0
710,Amritsar,Male,56,3,128284.45,1,1,32996.89,1
640,Mumbai,Male,27,2,120591.19,1,0,195123.94,0
656,Amritsar,Male,45,9,0,2,0,57014.43,0
551,Amritsar,Female,20,10,166968.28,1,1,159483.76,1
786,Delhi,Female,23,8,0,2,0,100929.59,0
561,Amritsar,Female,32,8,0,2,1,12513.07,0
807,Delhi,Male,53,8,0,2,1,74900.9,0
602,Mumbai,Male,52,7,71667.97,2,0,137111.89,0
727,Mumbai,Female,48,2,82729.47,2,1,60212.51,0
678,Amritsar,Male,56,5,0,2,1,187343.4,0
730,Amritsar,Male,45,6,0,2,1,183284.53,0
596,Delhi,Female,34,4,0,2,1,8125.39,0
686,Mumbai,Male,43,9,129626.19,2,1,103220.56,0
684,Mumbai,Female,21,10,114035.39,1,0,96885.19,0
797,Mumbai,Male,37,9,151922.94,1,1,8877.06,0
658,Amritsar,Female,23,5,0,1,1,147530.06,0
653,Delhi,Female,33,5,107751.68,2,1,33389.42,0
641,Amritsar,Male,27,1,0,2,1,45309.24,0
656,Delhi,Female,41,7,101179.23,2,1,35230.61,0
750,Delhi,Female,52,7,0,2,1,59816.41,0
768,Amritsar,Female,30,5,0,2,0,69080.46,0
568,Amritsar,Male,23,4,0,2,1,143450.61,0
706,Mumbai,Male,34,7,58571.18,2,1,40774.01,0
430,Mumbai,Female,39,5,153058.64,1,1,99377.27,0
745,Mumbai,Male,39,10,98270.34,1,1,133617.43,0
747,Amritsar,Male,41,4,130788.71,1,0,101495,1
657,Mumbai,Male,47,5,99165.84,1,0,119333.95,1
639,Amritsar,Female,54,7,0,2,0,167682.37,0
704,Amritsar,Male,38,6,0,2,0,152884.85,0
651,Delhi,Male,46,9,115636.05,2,1,70400.86,0
706,Mumbai,Female,45,3,185932.18,2,1,65413.41,0
632,Mumbai,Male,31,7,72549,2,0,182728.8,0
751,Amritsar,Male,31,9,0,2,1,81442.6,0
767,Amritsar,Female,54,7,0,2,0,144251.38,0
741,Amritsar,Male,25,4,0,1,0,40207.06,0
651,Mumbai,Male,33,2,121890.06,1,1,54530.51,1
601,Amritsar,Male,42,10,99786.07,1,1,32683.88,1
520,Amritsar,Male,54,7,0,2,1,104703.96,0
626,Mumbai,Male,54,6,115084.53,2,0,26907.43,0
811,Amritsar,Male,20,3,0,2,1,180591.32,0
730,Amritsar,Female,31,7,127661.69,1,0,60905.51,0
604,Mumbai,Female,24,1,118907.6,1,0,47777.15,1
499,Mumbai,Female,33,3,77627.33,2,1,108222.68,0
754,Delhi,Male,52,10,160625.17,1,0,3554.63,0
716,Delhi,Female,41,1,0,2,0,78616.92,0
636,Amritsar,Female,55,4,124266.86,1,0,100566.81,0
470,Amritsar,Female,40,10,127974.06,2,1,183259.35,0
444,Amritsar,Male,43,6,0,2,1,159131.21,0
809,Delhi,Female,59,10,0,1,1,160976.85,1
850,Mumbai,Female,57,3,104911.35,2,1,42933.26,0
637,Amritsar,Male,29,10,0,2,1,91291.2,0
512,Amritsar,Male,25,3,0,2,1,52471.36,0
774,Delhi,Female,27,2,110646.54,1,0,108804.28,0
641,Amritsar,Male,28,6,0,2,1,122449.18,0
586,Mumbai,Male,44,5,126704.49,2,1,41682.3,0
611,Amritsar,Male,45,3,0,2,1,148887.69,0
660,Delhi,Male,33,2,84560.04,1,1,137784.25,0
532,Amritsar,Male,34,9,0,2,0,190573.91,1
557,Mumbai,Female,57,1,129893.56,1,0,102076.03,0
730,Delhi,Male,56,4,167385.81,1,1,56307.51,0
535,Amritsar,Female,37,10,0,2,0,49775.58,0
773,Mumbai,Female,26,2,105858.71,1,0,4395.45,0
510,Mumbai,Female,33,1,123070.89,1,1,28461.29,1
539,Amritsar,Male,35,3,0,1,1,28184.7,0
690,Delhi,Female,24,9,0,2,1,3149.1,0
821,Amritsar,Female,51,6,0,2,1,194273.12,0
687,Mumbai,Male,54,4,125141.24,2,1,148537.07,0
557,Amritsar,Female,59,1,96173.17,2,1,116378.31,0
532,Delhi,Female,56,4,0,2,0,6761.84,0
540,Delhi,Male,50,6,0,2,1,81995.92,0
705,Amritsar,Female,52,6,0,2,1,14392.68,0
542,Mumbai,Female,26,5,127543.11,2,1,468.94,1
706,Amritsar,Male,20,7,0,2,1,122379.54,0
765,Amritsar,Female,53,2,0,1,1,13228.93,1
529,Amritsar,Male,37,2,103101.56,2,1,154002.02,1
714,Amritsar,Male,54,5,126113.28,1,1,112777.38,0
582,Amritsar,Male,35,8,40488.76,1,1,128528.83,0
609,Mumbai,Female,44,7,137389.77,2,1,170122.22,0
518,Amritsar,Female,51,10,85146.36,1,0,2803.89,0
791,Mumbai,Male,40,6,129828.58,1,1,181918.26,1
747,Amritsar,Male,49,2,80214.36,1,1,115241.96,1
565,Amritsar,Female,45,3,0,2,1,129956.13,0
735,Amritsar,Male,43,1,141796.43,1,1,45858.49,0
697,Amritsar,Female,52,5,195238.29,4,0,131083.56,1
813,Mumbai,Male,26,6,111348.15,1,1,46422.46,0
772,Amritsar,Male,25,6,0,2,1,57675.88,0
606,Amritsar,Female,29,4,0,2,1,169741.96,0
667,Mumbai,Female,29,10,64404.26,2,0,26022.37,0
637,Mumbai,Male,26,3,154309.67,1,1,125334.16,1
542,Amritsar,Male,24,7,129431.36,1,0,21343.74,0
762,Delhi,Female,34,8,134204.67,1,1,139971.01,0
698,Amritsar,Female,21,7,0,2,0,47455.82,0
850,Amritsar,Female,56,1,0,2,1,55593.8,0
621,Amritsar,Female,32,8,0,2,1,191756.54,1
671,Mumbai,Female,49,2,116711.06,2,0,76373.38,0
775,Amritsar,Male,39,5,0,2,1,169278.51,0
504,Delhi,Male,23,8,54980.81,1,1,136909.88,0
751,Delhi,Female,41,1,99773.85,2,1,54865.92,0
691,Mumbai,Male,30,5,101231.77,2,0,156529.44,0
841,Mumbai,Male,56,1,117070.21,1,1,113482.2,0
709,Mumbai,Male,30,8,73314.04,2,1,63446.47,0
673,Amritsar,Male,43,10,0,1,1,13624.02,0
541,Amritsar,Male,39,3,212314.03,1,0,148814.54,0
661,Amritsar,Female,39,8,136067.82,2,1,65567.91,0
784,Delhi,Female,51,2,109052.04,2,1,6409.55,0
742,Amritsar,Female,35,6,79126.17,1,1,126997.53,0
850,Delhi,Female,32,3,0,1,0,171762.87,1
443,Amritsar,Female,26,10,108308,1,1,129031.19,1
778,Mumbai,Female,40,3,102290.56,2,1,182691.31,0
529,Amritsar,Male,51,7,102025.08,2,1,12351.01,0
678,Mumbai,Female,50,7,113383.07,1,1,135123.96,0
516,Delhi,Female,21,2,102541.1,1,1,181490.42,0
469,Delhi,Male,53,7,0,2,1,186490.37,0
786,Delhi,Male,31,3,0,2,0,41248.8,0
703,Amritsar,Female,52,2,109941.51,1,1,116267.28,0
579,Mumbai,Male,57,1,141749.68,1,0,9201.53,0
565,Amritsar,Male,55,9,0,2,0,80630.32,0
443,Amritsar,Male,20,10,0,1,1,159165.7,0
589,Amritsar,Male,22,7,85146.48,2,1,86490.09,1
691,Amritsar,Female,48,10,134066.1,2,1,197572.41,0
711,Amritsar,Female,29,10,0,2,0,105159.89,0
775,Delhi,Male,34,2,0,1,1,40807.26,0
621,Amritsar,Male,40,7,87619.29,1,1,143.34,0
350,Amritsar,Male,54,6,0,1,1,125823.79,1
668,Delhi,Female,45,7,0,2,1,138465.7,0
633,Delhi,Male,55,5,0,2,1,44008.91,0
697,Mumbai,Male,47,6,103409.16,1,1,66893.28,1
734,Mumbai,Female,24,2,123040.38,1,1,76503.06,0
434,Amritsar,Male,55,10,108128.52,1,0,56784.11,0
646,Mumbai,Male,46,2,169023.33,2,1,175657.55,0
764,Amritsar,Male,26,2,0,2,0,105155.66,0
727,Delhi,Female,36,3,0,2,0,47468.56,0
724,Amritsar,Female,34,3,0,2,0,64729.51,0
749,Delhi,Male,39,2,222267.63,1,0,101108.85,1
706,Mumbai,Female,54,6,144090.42,1,1,140938.95,1
728,Amritsar,Male,52,10,114835.43,1,0,37662.49,0
636,Amritsar,Male,39,1,0,2,0,86414.41,0
634,Amritsar,Male,45,4,145030.92,1,1,41820.65,0
627,Amritsar,Male,49,3,71240.3,1,0,127734.16,0
518,Amritsar,Male,54,8,138772.15,1,0,123872,0
687,Delhi,Female,50,6,93617.07,1,0,113050.92,0
622,Delhi,Female,32,5,0,2,1,131389.39,0
693,Delhi,Female,59,3,0,2,1,26589.56,0
450,Delhi,Male,30,8,74237.2,2,0,195463.35,0
664,Mumbai,Female,52,9,127421.78,2,1,108876.75,1
663,Delhi,Female,33,6,61274.7,2,1,136054.45,0
660,Amritsar,Male,34,2,106486.66,2,0,182262.66,0
579,Amritsar,Female,41,5,73194.52,2,1,129209.09,0
655,Mumbai,Female,30,2,146498.76,1,1,64853.51,1
683,Amritsar,Male,36,7,0,2,1,148989.15,0
655,Amritsar,Female,20,2,0,1,1,71047.51,0
575,Delhi,Female,26,10,0,2,1,185341.63,0
574,Delhi,Male,58,1,120355,1,1,137793.35,0
795,Amritsar,Male,20,5,117265.21,1,1,198317.23,0
776,Amritsar,Female,59,2,0,2,0,162137.5,0
707,Delhi,Female,51,1,0,1,1,109688.82,1
705,Mumbai,Female,21,1,109974.22,1,1,36320.87,1
678,Mumbai,Female,56,9,98009.13,2,0,31384.86,0
663,Amritsar,Male,49,10,0,1,1,114083.73,0
748,Amritsar,Male,28,5,0,1,1,163331.65,0
677,Delhi,Female,37,3,171671.9,1,1,50777.77,0
634,Delhi,Male,45,1,0,2,1,30772.86,1
350,Amritsar,Female,31,1,0,1,0,113796.15,1
727,Amritsar,Male,48,10,128213.96,2,1,188729.08,1
773,Mumbai,Male,52,6,116197.65,2,1,86701.4,0
675,Amritsar,Male,37,5,0,2,1,153129.22,0
649,Delhi,Female,28,9,86607.39,1,0,19825.09,0
552,Amritsar,Male,27,3,0,2,1,12186.83,0
761,Mumbai,Male,39,4,98854.34,1,0,86920.97,1
622,Amritsar,Male,57,5,0,1,1,35408.77,0
615,Amritsar,Male,22,8,0,2,1,165576.55,0
681,Mumbai,Male,47,9,97338.19,2,0,48226.76,0
768,Amritsar,Male,56,6,0,2,1,199454.37,0
617,Delhi,Male,33,8,0,2,1,118749.58,0
452,Amritsar,Female,57,4,131698.57,2,1,151623.91,0
807,Mumbai,Male,22,7,130110.45,2,0,172097.95,0
567,Delhi,Male,31,9,0,2,1,87677.15,0
603,Delhi,Male,31,2,165149.13,2,1,21858.28,0
617,Delhi,Female,30,1,101707.8,1,1,123866.28,0
701,Amritsar,Female,58,2,105588.66,1,0,74694.41,0
